node_id,node_kind,symbol,file,line,column
10,BASIC_BLOCK,main::bb13,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),8,1
11,BASIC_BLOCK,main::bb14,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),8,2
12,BASIC_BLOCK,main::bb15,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),8,1
13,BASIC_BLOCK,main::bb16,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),3,1
14,CALL_SITE,main::bb1::call1,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),4,18
15,BASIC_BLOCK,main::bb2,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),4,18
16,BASIC_BLOCK,main::bb3,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),4,18
17,BASIC_BLOCK,main::bb4,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),5,23
18,CALL_SITE,main::bb4::call2,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),5,23
19,BASIC_BLOCK,main::bb5,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),4,18
